step	pred	loss
2.633800000000000000e+04	2.760040308266080267e+00	2.737736940383911133e+00
2.637200000000000000e+04	2.759927190248024242e+00	2.793923139572143555e+00
2.640600000000000000e+04	2.759814313435349664e+00	2.730886697769165039e+00
2.644000000000000000e+04	2.759701677004156473e+00	2.773976325988769531e+00
2.647400000000000000e+04	2.759589280134414846e+00	2.855087757110595703e+00
2.650800000000000000e+04	2.759477122009940775e+00	2.763001203536987305e+00
2.654200000000000000e+04	2.759365201818371638e+00	2.742671251296997070e+00
2.657500000000000000e+04	2.759256800170236001e+00	2.803294658660888672e+00
2.660900000000000000e+04	2.759145346483447447e+00	2.743548154830932617e+00
2.664300000000000000e+04	2.759034128338696767e+00	2.780264377593994141e+00
2.667700000000000000e+04	2.758923144938577821e+00	2.698531389236450195e+00
2.671100000000000000e+04	2.758812395489396163e+00	2.757233858108520508e+00
2.674500000000000000e+04	2.758701879201147289e+00	2.736640930175781250e+00
2.677900000000000000e+04	2.758591595287493092e+00	2.719679594039916992e+00
2.681300000000000000e+04	2.758481542965742772e+00	2.795319318771362305e+00
2.684700000000000000e+04	2.758371721456828407e+00	2.809291839599609375e+00
2.688100000000000000e+04	2.758262129985286304e+00	2.843559741973876953e+00
2.691500000000000000e+04	2.758152767779233461e+00	2.772267341613769531e+00
2.694900000000000000e+04	2.758043634070348471e+00	2.777507066726684570e+00
2.698300000000000000e+04	2.757934728093849319e+00	2.713726282119750977e+00
2.701700000000000000e+04	2.746758707973931291e+00	2.807593345642089844e+00
2.705100000000000000e+04	2.735526136063707092e+00	2.797900676727294922e+00
2.708500000000000000e+04	2.729247497479423412e+00	2.755780696868896484e+00
2.711900000000000000e+04	2.725110695738349076e+00	2.766312360763549805e+00
2.715200000000000000e+04	2.722200249904076053e+00	2.687770128250122070e+00
2.718600000000000000e+04	2.719896939222146592e+00	2.762840509414672852e+00
2.722000000000000000e+04	2.718061616820312221e+00	2.767652750015258789e+00
2.725400000000000000e+04	2.716553893835337519e+00	2.757886171340942383e+00
2.728800000000000000e+04	2.715285890728137641e+00	2.710539817810058594e+00
2.732200000000000000e+04	2.714199450734707586e+00	2.757540225982666016e+00
2.735600000000000000e+04	2.713254369393534926e+00	2.798893451690673828e+00
2.739000000000000000e+04	2.712421856587926783e+00	2.731313228607177734e+00
2.742400000000000000e+04	2.711680688692903907e+00	2.701076745986938477e+00
2.745800000000000000e+04	2.711014834332471590e+00	2.746317625045776367e+00
2.749200000000000000e+04	2.710411930537378389e+00	2.715638160705566406e+00
2.752600000000000000e+04	2.709862271532340827e+00	2.726287126541137695e+00
2.756000000000000000e+04	2.709358118212323863e+00	2.772173643112182617e+00
2.759400000000000000e+04	2.708893214742607469e+00	2.679961442947387695e+00
2.762800000000000000e+04	2.708462442704683060e+00	2.789155006408691406e+00
2.766200000000000000e+04	2.708061568841732214e+00	2.827586412429809570e+00
2.769500000000000000e+04	2.707697725732149063e+00	2.798910140991210938e+00
2.772900000000000000e+04	2.707345949700283860e+00	2.731270313262939453e+00
2.776300000000000000e+04	2.707015098041584800e+00	2.712477922439575195e+00
2.779700000000000000e+04	2.706702997839043778e+00	2.792335271835327148e+00
2.783100000000000000e+04	2.706407778552190280e+00	2.724312782287597656e+00
2.786500000000000000e+04	2.706127820097810055e+00	2.716156721115112305e+00
2.789900000000000000e+04	2.705861711412229198e+00	2.730385303497314453e+00
2.793300000000000000e+04	2.705608217085015532e+00	2.699733972549438477e+00
2.796700000000000000e+04	2.705366250271193262e+00	2.694919824600219727e+00
2.800100000000000000e+04	2.705134850533131630e+00	2.789313554763793945e+00
2.803500000000000000e+04	2.704913165586718904e+00	2.661795377731323242e+00
2.806900000000000000e+04	2.704700436164769517e+00	2.682017326354980469e+00
2.810300000000000000e+04	2.704495983388035985e+00	2.709697484970092773e+00
2.813700000000000000e+04	2.704299198167682050e+00	2.750785827636718750e+00
2.817100000000000000e+04	2.704109532264336924e+00	2.735450267791748047e+00
2.820500000000000000e+04	2.703926490706450636e+00	2.673387765884399414e+00
2.823900000000000000e+04	2.703749625330506667e+00	2.720153331756591797e+00
2.827200000000000000e+04	2.703583482696888751e+00	2.748404026031494141e+00
2.830600000000000000e+04	2.703417631739877702e+00	2.763107776641845703e+00
2.834000000000000000e+04	2.703256851302911379e+00	2.629831075668334961e+00
2.837400000000000000e+04	2.703100831524796632e+00	2.714112043380737305e+00
2.840800000000000000e+04	2.702949288413296181e+00	2.670685768127441406e+00
2.844200000000000000e+04	2.702801961139344566e+00	2.736265897750854492e+00
2.847600000000000000e+04	2.702658609668802114e+00	2.703090667724609375e+00
2.851000000000000000e+04	2.702519012683159527e+00	2.734176158905029297e+00
2.854400000000000000e+04	2.702382965748455046e+00	2.682822465896606445e+00
2.857800000000000000e+04	2.702250279698171553e+00	2.733327865600585938e+00
2.861200000000000000e+04	2.702120779201208745e+00	2.681709289550781250e+00
2.864600000000000000e+04	2.701994301490426853e+00	2.697812318801879883e+00
2.868000000000000000e+04	2.701870695230932817e+00	2.723342657089233398e+00
2.871400000000000000e+04	2.701749819510334216e+00	2.692854166030883789e+00
2.874800000000000000e+04	2.701631542935732266e+00	2.707886219024658203e+00
2.878200000000000000e+04	2.701515742824393662e+00	2.767191171646118164e+00
2.881600000000000000e+04	2.701402304476833383e+00	2.744732141494750977e+00
2.884900000000000000e+04	2.701294359420080671e+00	2.704539775848388672e+00
2.888300000000000000e+04	2.701185267258736200e+00	2.703692674636840820e+00
2.891700000000000000e+04	2.701078237127148007e+00	2.725123643875122070e+00
2.895100000000000000e+04	2.700973180161561960e+00	2.687080144882202148e+00
2.898500000000000000e+04	2.700870012796560360e+00	2.765574216842651367e+00
2.901900000000000000e+04	2.700768656366598464e+00	2.675289630889892578e+00
2.905300000000000000e+04	2.700669036743503337e+00	2.710741996765136719e+00
2.908700000000000000e+04	2.700571084006173184e+00	2.778891563415527344e+00
2.912100000000000000e+04	2.700474732139155787e+00	2.724206924438476562e+00
2.915500000000000000e+04	2.700379918757161768e+00	2.682075977325439453e+00
2.918900000000000000e+04	2.700286584852929828e+00	2.727951288223266602e+00
2.922300000000000000e+04	2.700194674566133823e+00	2.759139299392700195e+00
2.925700000000000000e+04	2.700104134971294645e+00	2.682516098022460938e+00
2.929100000000000000e+04	2.700014915882882338e+00	2.663303852081298828e+00
2.932500000000000000e+04	2.699926969675972899e+00	2.709494352340698242e+00
2.935900000000000000e+04	2.699840251121036871e+00	2.724142313003540039e+00
2.939200000000000000e+04	2.699757216413217531e+00	2.683509349822998047e+00
2.942600000000000000e+04	2.699672793229042966e+00	2.610784292221069336e+00
2.946000000000000000e+04	2.699589476031432955e+00	2.729960441589355469e+00
2.949400000000000000e+04	2.699507227707232282e+00	2.738284349441528320e+00
2.952800000000000000e+04	2.699426012886651183e+00	2.719277143478393555e+00
2.956200000000000000e+04	2.699345797839578065e+00	2.599827766418457031e+00
2.959600000000000000e+04	2.699266550379309404e+00	2.696425676345825195e+00
2.963000000000000000e+04	2.699188239773096853e+00	2.692162513732910156e+00
2.966400000000000000e+04	2.699110836658937362e+00	2.689369916915893555e+00
2.969800000000000000e+04	2.699034312968099592e+00	2.815463304519653320e+00
2.973200000000000000e+04	2.698958641852930107e+00	2.704970359802246094e+00
2.976600000000000000e+04	2.698883797619518354e+00	2.738717794418334961e+00
2.980000000000000000e+04	2.698809755664833165e+00	2.673316717147827148e+00
2.983400000000000000e+04	2.698736492417995070e+00	2.680437088012695312e+00
2.986800000000000000e+04	2.698663985285355782e+00	2.711857795715332031e+00
2.990200000000000000e+04	2.698592212599104645e+00	2.667890548706054688e+00
2.993600000000000000e+04	2.698521153569136466e+00	2.649063587188720703e+00
2.996900000000000000e+04	2.698452848086644096e+00	2.723517656326293945e+00
3.000300000000000000e+04	2.698383137714257085e+00	2.749238014221191406e+00
3.003700000000000000e+04	2.698314083988012424e+00	2.632789850234985352e+00
3.007100000000000000e+04	2.698245669183991335e+00	2.699936866760253906e+00
3.010500000000000000e+04	2.698177876257441987e+00	2.628909826278686523e+00
3.013900000000000000e+04	2.698110688809728153e+00	2.660282135009765625e+00
3.017300000000000000e+04	2.698044091057222094e+00	2.693741083145141602e+00
3.020700000000000000e+04	2.697978067802002666e+00	2.716511964797973633e+00
3.024100000000000000e+04	2.697912604404241410e+00	2.741623163223266602e+00
3.027500000000000000e+04	2.697847686756160268e+00	2.660912752151489258e+00
3.030900000000000000e+04	2.697783301257456134e+00	2.684681653976440430e+00
3.034300000000000000e+04	2.697719434792097637e+00	2.749188661575317383e+00
3.037700000000000000e+04	2.697656074706403562e+00	2.669127941131591797e+00
3.041100000000000000e+04	2.697593208788321206e+00	2.711515426635742188e+00
3.044500000000000000e+04	2.697530825247821173e+00	2.684003114700317383e+00
3.047900000000000000e+04	2.697468912698352650e+00	2.735876798629760742e+00
3.051300000000000000e+04	2.697407460139277902e+00	2.746422767639160156e+00
3.054600000000000000e+04	2.697348244834327780e+00	2.735793590545654297e+00
3.058000000000000000e+04	2.697287667944781031e+00	2.669514894485473633e+00
3.061400000000000000e+04	2.695319669566520915e+00	2.743884563446044922e+00
3.064800000000000000e+04	2.692377965580118993e+00	2.691771745681762695e+00
3.068200000000000000e+04	2.690482093830551147e+00	2.653808116912841797e+00
3.071600000000000000e+04	2.689130764632710502e+00	2.654901027679443359e+00
3.075000000000000000e+04	2.688104630360218295e+00	2.685534954071044922e+00
3.078400000000000000e+04	2.687290692597909203e+00	2.706628322601318359e+00
3.081800000000000000e+04	2.686624113424683991e+00	2.719002962112426758e+00
3.085200000000000000e+04	2.686064711587353937e+00	2.652591943740844727e+00
3.088600000000000000e+04	2.685586100969263867e+00	2.688493967056274414e+00
3.092000000000000000e+04	2.685170152412358124e+00	2.673670291900634766e+00
3.095400000000000000e+04	2.684803948660799300e+00	2.720507383346557617e+00
3.098800000000000000e+04	2.684478006871085842e+00	2.650922298431396484e+00
3.102200000000000000e+04	2.684185189245476000e+00	2.630285501480102539e+00
3.105600000000000000e+04	2.683920007814494024e+00	2.607200384140014648e+00
3.108900000000000000e+04	2.683684979037850304e+00	2.680044889450073242e+00
3.112300000000000000e+04	2.683462513030178354e+00	2.700388908386230469e+00
3.115700000000000000e+04	2.683257282473818339e+00	2.688753843307495117e+00
3.119100000000000000e+04	2.683067021722588485e+00	2.643819570541381836e+00
3.122500000000000000e+04	2.682889860469755750e+00	2.670204162597656250e+00
3.125900000000000000e+04	2.682724239428952551e+00	2.644229888916015625e+00
3.129300000000000000e+04	2.682568846975446508e+00	2.670832157135009766e+00
3.132700000000000000e+04	2.682422570860890865e+00	2.726222753524780273e+00
3.136100000000000000e+04	2.682284460942430560e+00	2.668363094329833984e+00
3.139500000000000000e+04	2.682153700077446246e+00	2.676296949386596680e+00
3.142900000000000000e+04	2.682029581152348463e+00	2.664662361145019531e+00
3.146300000000000000e+04	2.681911488775235330e+00	2.717943429946899414e+00
3.149700000000000000e+04	2.681798884554102980e+00	2.754301071166992188e+00
3.153100000000000000e+04	2.681691295159934096e+00	2.681074619293212891e+00
3.156500000000000000e+04	2.681588302573296279e+00	2.695979356765747070e+00
3.159900000000000000e+04	2.681489536058036194e+00	2.680867433547973633e+00
3.163300000000000000e+04	2.681394665512219166e+00	2.730047225952148438e+00
3.166600000000000000e+04	2.681306031475548135e+00	2.607975959777832031e+00
3.170000000000000000e+04	2.681218003672970251e+00	2.671110868453979492e+00
3.173400000000000000e+04	2.681133080881997977e+00	2.629868268966674805e+00
3.176800000000000000e+04	2.681051047633667750e+00	2.667949199676513672e+00
3.180200000000000000e+04	2.680971708918473695e+00	2.671833992004394531e+00
3.183600000000000000e+04	2.680894887758330736e+00	2.716195821762084961e+00
3.187000000000000000e+04	2.680820423121196949e+00	2.713005304336547852e+00
3.190400000000000000e+04	2.680748168122694786e+00	2.661025047302246094e+00
3.193800000000000000e+04	2.680677988469233775e+00	2.713016748428344727e+00
3.197200000000000000e+04	2.680609761105257505e+00	2.684919118881225586e+00
3.200600000000000000e+04	2.680543373033748455e+00	2.699091434478759766e+00
3.204000000000000000e+04	2.680478720284394711e+00	2.653858900070190430e+00
3.207400000000000000e+04	2.680415707008070303e+00	2.665896654129028320e+00
3.210800000000000000e+04	2.680354244679779452e+00	2.666458606719970703e+00
3.214200000000000000e+04	2.680294251395042515e+00	2.669572830200195312e+00
3.217600000000000000e+04	2.680235651247068862e+00	2.631516456604003906e+00
3.221000000000000000e+04	2.680178373773985268e+00	2.639206171035766602e+00
3.224300000000000000e+04	2.680123983761281359e+00	2.660596847534179688e+00
3.227700000000000000e+04	2.680069125275563735e+00	2.675338745117187500e+00
3.231100000000000000e+04	2.680015407706708430e+00	2.688920736312866211e+00
3.234500000000000000e+04	2.679962777847247235e+00	2.667683601379394531e+00
3.237900000000000000e+04	2.679911185953929742e+00	2.644026994705200195e+00
3.241300000000000000e+04	2.679860585462998657e+00	2.677305221557617188e+00
3.244700000000000000e+04	2.679810932733519557e+00	2.722454309463500977e+00
3.248100000000000000e+04	2.679762186815562774e+00	2.669640064239501953e+00
3.251500000000000000e+04	2.679714309240439629e+00	2.659352779388427734e+00
3.254900000000000000e+04	2.679667263830565638e+00	2.659549236297607422e+00
3.258300000000000000e+04	2.679621016526811061e+00	2.672142744064331055e+00
3.261700000000000000e+04	2.679575535231475403e+00	2.682754993438720703e+00
3.265100000000000000e+04	2.679530789665243162e+00	2.639342069625854492e+00
3.268500000000000000e+04	2.679486751236674902e+00	2.770093202590942383e+00
3.271900000000000000e+04	2.679443392922953304e+00	2.677709102630615234e+00
3.275300000000000000e+04	2.679400689160761573e+00	2.643349885940551758e+00
3.278600000000000000e+04	2.679359844420453829e+00	2.637015581130981445e+00
3.282000000000000000e+04	2.679318360868680582e+00	2.638520240783691406e+00
3.285400000000000000e+04	2.679277463599594178e+00	2.582785844802856445e+00
3.288800000000000000e+04	2.679237131935001237e+00	2.626361131668090820e+00
3.292200000000000000e+04	2.679197346233184174e+00	2.637340068817138672e+00
3.295600000000000000e+04	2.679158087822861134e+00	2.667993783950805664e+00
3.299000000000000000e+04	2.679119338942218764e+00	2.644099950790405273e+00
3.302400000000000000e+04	2.679081082682554626e+00	2.703179597854614258e+00
3.305800000000000000e+04	2.679043302936130022e+00	2.611956834793090820e+00
3.309200000000000000e+04	2.679005984347864189e+00	2.673438787460327148e+00
3.312600000000000000e+04	2.678969112270539465e+00	2.651568651199340820e+00
3.316000000000000000e+04	2.678932672723222996e+00	2.611822366714477539e+00
3.319400000000000000e+04	2.678896652352631413e+00	2.680177450180053711e+00
3.322800000000000000e+04	2.678861038397198691e+00	2.665408849716186523e+00
3.326200000000000000e+04	2.678825818653628232e+00	2.669668912887573242e+00
3.329600000000000000e+04	2.678790981445723585e+00	2.714517354965209961e+00
3.333000000000000000e+04	2.678756515595321464e+00	2.702705621719360352e+00
3.336300000000000000e+04	2.678723408438842046e+00	2.632285833358764648e+00
3.339700000000000000e+04	2.678689643464123638e+00	2.702710151672363281e+00
3.343100000000000000e+04	2.678656219321678744e+00	2.687080860137939453e+00
3.346500000000000000e+04	2.678623126559877665e+00	2.634021043777465820e+00
3.349900000000000000e+04	2.678590356106592907e+00	2.627402067184448242e+00
3.353300000000000000e+04	2.678557899249699226e+00	2.679694175720214844e+00
3.356700000000000000e+04	2.678525747618781594e+00	2.733390808105468750e+00
3.360100000000000000e+04	2.678493893167971152e+00	2.659842252731323242e+00
3.363500000000000000e+04	2.678462328159824324e+00	2.711499691009521484e+00
3.366900000000000000e+04	2.678431045150162948e+00	2.651505231857299805e+00
3.370300000000000000e+04	2.678400036973827003e+00	2.656289100646972656e+00
3.373700000000000000e+04	2.678369296731252458e+00	2.612135171890258789e+00
3.377100000000000000e+04	2.678338817775844483e+00	2.675287961959838867e+00
3.380500000000000000e+04	2.678308593702062979e+00	2.724562644958496094e+00
3.383900000000000000e+04	2.678278618334198669e+00	2.629495143890380859e+00
3.387300000000000000e+04	2.678248885715777128e+00	2.720352172851562500e+00
3.390700000000000000e+04	2.678219390099551678e+00	2.640299320220947266e+00
